commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_360,e_361,e_362,e_363,e_364,e_365,e_366,e_367,e_368,e_369,e_37,e_370,e_371,e_372,e_373,e_374,e_375,e_376,e_377,e_378,e_379,e_38,e_380,e_381,e_382,e_383,e_384,e_385,e_386,e_387,e_388,e_389,e_39,e_390,e_391,e_392,e_393,e_394,e_395,e_396,e_397,e_398,e_399,e_4,e_40,e_400,e_401,e_402,e_403,e_404,e_405,e_406,e_407,e_408,e_409,e_41,e_410,e_411,e_412,e_413,e_414,e_415,e_416,e_417,e_418,e_419,e_42,e_420,e_421,e_422,e_423,e_424,e_425,e_426,e_427,e_428,e_429,e_43,e_430,e_431,e_432,e_433,e_434,e_435,e_436,e_437,e_438,e_439,e_44,e_440,e_441,e_442,e_443,e_444,e_445,e_446,e_447,e_448,e_449,e_45,e_450,e_451,e_452,e_453,e_454,e_455,e_456,e_457,e_458,e_459,e_46,e_460,e_461,e_462,e_463,e_464,e_465,e_466,e_467,e_468,e_469,e_47,e_470,e_471,e_472,e_473,e_474,e_475,e_476,e_477,e_478,e_479,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_137,30,69,37,10,53,42,76,17,39,97,14,67,55,9,32,36,67,29,63,9,20,82,7,20,92,23,74,6,89,11,71,39,98,80,11,24,35,83,38,74,5,42,66,100,12,7,12,87,61,100,40,27,31,51,90,84,10,97,100,43,83,11,3,48,63,53,12,80,5,54,3,5,31,41,44,6,21,56,60,13,3,52,72,62,87,2,6,45,59,69,73,3,90,87,16,60,2,40,11,49,71,15,41,35,79,1,45,58,97,54,90,15,100,30,45,51,25,2,7,98,22,50,50,24,71,18,45,74,79,82,9,80,70,70,92,75,96,100,38,66,36,76,85,46,96,62,13,64,9,7,59,19,24,74,58,36,72,45,86,5,82,51,77,12,75,72,40,92,74,31,49,28,93,61,46,26,83,19,77,61,68,95,40,47,13,57,36,95,68,6,10,32,19,93,33,87,40,29,36,44,45,83,61,50,9,63,65,28,96,68,84,91,1,86,50,71,16,35,2,67,61,36,72,53,15,76,33,62,99,18,30,47,19,88,33,92,94,54,19,87,96,69,37,89,60,4,47,24,13,88,85,65,41,49,70,61,58,79,8,61,87,73,45,35,19,57,69,43,86,85,57,79,84,31,37,45,39,16,27,18,88,14,67,98,58,72,37,25,63,84,42,41,56,47,52,20,41,17,10,57,4,43,3,31,78,33,71,68,65,48,40,12,31,35,4,52,10,41,65,29,28,39,80,80,83,61,32,69,94,86,34,63,39,80,22,30,92,80,100,9,85,25,92,18,100,58,86,60,24,56,6,94,56,92,89,41,57,23,83,80,40,96,32,92,66,22,72,14,49,54,26,75,25,45,28,74,86,84,77,9,95,28,51,90,34,86,46,81,57,28,50,19,33,94,83,79,25,63,97,45,22,26,32,32,85,12,38,74,66,17,41,34,52,4,11,60,10,46,27,11,44,89,61,15,35,25,76,43,13,46,3,7,72,21,44,17,88,23,73,42,98,22,71,65,16,99,50,33,25,43,43,81,8,88,55,59,32,66,26,20,72,8,42,73,88,26,76,95,55,20,45,58,29,79,89,42,41,79,74,33
k_138,65,96,29,11,94,53,94,20,41,62,23,17,51,36,7,64,52,53,88,27,17,89,60,14,10,57,89,90,31,38,92,55,3,42,10,34,11,35,31,49,87,71,12,6,83,43,30,82,58,96,68,43,16,69,22,27,83,61,42,91,9,13,86,62,91,99,74,17,26,20,52,31,93,88,44,100,32,25,88,96,25,20,63,51,56,33,32,20,95,51,41,78,80,9,25,69,73,31,8,99,1,31,75,78,64,41,43,22,94,36,32,14,25,41,52,100,90,65,90,83,9,90,27,78,97,91,53,46,72,70,9,22,48,86,88,87,22,41,37,51,68,35,26,66,35,92,73,2,15,78,53,38,85,28,27,72,89,79,30,46,20,82,69,78,37,25,75,11,98,75,48,36,31,98,83,41,34,94,17,83,59,52,7,11,29,50,55,51,45,14,43,64,84,25,36,2,85,35,2,15,92,80,48,36,43,72,72,78,89,55,50,72,56,98,15,62,14,14,60,24,91,59,76,4,100,12,3,68,47,77,71,83,1,15,31,43,28,26,46,70,20,78,7,19,92,27,60,92,43,41,31,38,65,79,96,76,91,6,100,63,33,33,72,64,6,17,47,60,41,41,12,32,74,65,61,7,86,26,20,15,32,86,13,16,85,57,36,93,91,25,28,38,42,86,13,69,61,39,93,10,96,51,65,4,67,72,85,100,62,25,89,30,96,88,35,33,34,39,33,17,86,4,76,66,44,1,60,75,95,61,73,15,34,63,76,45,73,97,74,50,95,52,30,93,58,53,23,18,71,24,48,17,81,100,26,23,22,45,75,99,5,42,24,39,47,23,86,74,52,21,33,5,37,87,77,55,19,96,76,92,62,5,91,80,99,75,57,97,11,72,92,100,8,99,48,100,41,42,93,5,51,39,90,34,64,87,56,67,50,65,95,43,23,40,36,28,60,24,38,48,15,81,11,32,59,41,71,41,65,95,100,52,1,63,47,33,87,99,63,87,38,69,7,15,63,24,22,52,100,51,12,52,71,22,61,68,82,44,36,76,13,31,57,3,35,18,49,17,66,15,38,69,10,37,62,36,75,63,24,76
k_139,3,52,46,43,13,42,33,48,5,2,53,18,92,66,56,25,86,26,48,31,99,95,78,33,33,40,90,20,47,7,36,5,10,46,76,73,98,33,68,95,25,100,36,62,71,97,32,33,39,98,64,10,81,80,60,96,32,11,32,69,36,72,27,53,62,100,33,75,30,37,17,61,76,14,89,58,76,60,81,70,49,32,98,71,59,66,60,22,68,7,40,88,9,81,84,97,74,12,2,39,22,19,9,88,13,83,31,17,42,10,5,100,100,44,67,52,77,3,67,32,66,66,74,1,52,92,7,21,79,7,96,61,11,42,52,90,78,77,49,96,21,56,75,65,81,46,79,13,25,99,69,1,59,20,5,7,79,25,20,43,100,12,37,53,83,74,82,20,65,70,32,73,81,37,14,72,24,37,83,4,75,20,55,47,16,36,15,84,48,94,96,72,35,64,96,65,95,47,21,79,40,69,75,76,16,52,78,44,6,47,40,97,42,98,64,37,20,38,38,72,71,16,37,13,19,71,53,55,58,16,6,52,24,43,77,88,58,48,9,28,16,92,50,67,40,26,46,70,51,33,100,74,88,46,2,57,53,14,43,92,33,22,18,22,19,84,4,22,28,79,18,79,98,44,75,80,63,71,26,23,81,41,12,30,72,76,15,16,24,85,50,60,29,93,10,29,64,78,99,65,13,88,34,63,30,78,22,61,3,9,96,21,67,66,86,46,11,77,88,73,56,47,63,11,41,100,82,79,88,70,84,31,67,68,12,30,59,9,14,30,25,81,99,95,66,42,42,79,41,55,69,38,60,23,32,68,67,19,3,78,86,2,80,86,86,36,97,53,46,80,61,4,10,97,7,75,49,54,43,30,98,78,72,48,64,56,44,85,71,72,40,87,36,20,17,79,54,83,22,64,54,14,70,96,72,6,8,34,53,68,66,84,95,90,41,67,30,82,89,77,31,87,68,17,9,97,56,32,60,48,62,48,34,10,96,75,87,44,13,97,40,92,89,38,79,17,96,13,37,32,53,12,48,38,33,60,75,6,80,56,65,50,89,96,62,81,1,98,24,46,32,35,25,58,99,47,52,39,41,25
k_140,72,23,76,26,14,83,38,30,87,13,49,37,75,68,70,80,3,48,17,14,80,15,18,83,44,24,47,58,63,13,37,82,53,24,64,83,99,20,40,43,20,22,41,38,15,98,45,87,40,26,60,70,65,3,69,70,57,37,43,22,18,70,38,15,96,8,79,64,14,41,48,2,1,82,45,61,38,75,35,17,95,23,3,62,40,30,89,72,92,53,39,67,61,89,72,39,80,27,56,68,3,48,94,14,81,95,3,57,39,95,36,96,28,79,18,32,37,61,47,80,48,5,43,19,8,62,16,54,14,4,10,29,60,53,20,77,41,68,25,93,72,10,56,70,14,97,55,95,44,64,6,26,2,82,42,76,28,27,66,52,59,77,3,99,87,85,98,24,85,96,53,33,13,74,76,64,59,91,12,14,23,73,9,33,30,77,89,12,1,77,18,54,10,73,98,45,82,98,40,27,49,20,94,8,66,70,99,96,43,93,9,39,41,80,44,92,97,14,77,48,11,42,82,71,93,78,21,61,69,76,70,96,40,11,37,36,8,55,12,78,48,36,23,38,36,9,69,8,1,23,46,86,60,42,66,89,31,56,21,97,68,39,87,68,8,48,62,99,57,82,45,7,93,53,43,27,95,56,96,81,88,73,90,74,62,54,80,97,36,23,76,43,45,51,12,76,52,49,67,1,18,58,79,93,69,50,95,13,41,16,21,59,9,70,56,36,91,25,72,93,95,14,55,39,83,55,56,2,46,94,72,72,42,67,59,91,32,66,97,67,64,24,99,63,80,74,26,47,67,97,50,40,54,5,98,68,45,95,81,83,33,26,76,64,20,7,66,96,35,16,10,24,84,9,15,75,31,2,6,55,35,63,8,52,98,6,62,22,8,84,89,89,71,44,64,35,72,77,20,29,85,17,23,53,13,2,76,34,60,65,79,60,48,38,35,32,25,43,96,72,54,64,15,69,58,99,38,22,2,40,64,71,76,44,58,80,13,24,50,6,98,30,10,3,46,21,65,12,72,88,32,21,92,8,21,76,97,46,25,70,54,28,80,6,81,84,84,32,53,51,43,23,57,22,8,59,31,53,5,38
k_141,99,10,41,56,54,6,77,51,35,67,86,56,83,66,22,62,75,75,69,60,45,52,47,7,11,20,45,24,63,16,97,22,87,42,40,60,30,50,29,58,30,86,4,87,51,26,92,28,55,95,14,58,21,75,54,87,77,31,24,85,35,66,48,31,97,78,2,49,42,47,28,46,64,2,57,13,85,83,18,61,31,34,91,94,14,48,4,47,92,14,60,6,3,37,11,34,93,88,53,82,71,3,57,53,21,47,27,58,60,97,99,9,80,98,11,67,82,89,35,92,9,91,25,49,67,58,4,58,34,38,6,26,40,100,82,50,74,60,58,62,54,80,41,91,40,91,72,96,9,70,10,12,35,86,11,22,35,35,16,7,59,52,67,33,6,48,96,19,35,96,16,27,46,72,67,30,6,79,61,12,78,32,18,32,46,39,9,72,33,36,80,25,48,47,94,90,82,10,8,66,80,46,14,8,21,84,94,12,88,1,57,32,98,89,23,13,31,74,81,19,60,42,43,11,59,82,46,55,27,3,54,77,69,64,51,9,9,29,10,53,98,41,65,32,68,25,10,97,97,48,69,82,78,59,17,14,61,26,70,90,59,83,19,84,70,38,34,27,10,56,22,32,80,38,79,20,28,2,62,59,100,13,23,67,47,72,64,92,22,76,55,47,29,80,58,35,80,14,23,38,97,31,19,58,59,95,12,52,70,98,57,57,13,76,6,1,15,99,36,97,33,62,26,33,29,78,86,6,8,17,55,83,24,80,11,46,17,28,57,53,33,97,53,89,10,54,70,92,26,42,24,80,56,62,19,33,74,81,68,7,92,74,19,97,41,30,16,99,100,63,67,17,48,2,58,97,91,97,35,78,87,3,90,28,96,59,17,64,49,76,27,1,14,73,99,96,44,20,51,22,88,69,8,3,3,50,10,6,32,38,15,17,10,26,73,97,29,39,94,84,20,30,37,5,93,11,27,63,44,64,48,88,30,77,5,79,67,35,41,17,90,59,54,63,20,84,40,28,30,9,38,90,74,68,84,71,73,35,79,29,100,83,6,52,61,77,37,40,50,38,17,20,31,38,61,33,94,80,69,30
k_142,41,7,83,75,52,82,11,100,30,22,32,79,67,44,53,34,47,33,99,99,96,41,3,39,60,73,79,76,70,70,71,99,63,62,79,90,24,98,62,27,67,89,26,22,79,79,97,70,4,93,97,82,94,35,49,4,40,84,63,88,47,72,21,41,92,72,13,61,50,49,48,85,31,7,91,85,16,54,79,88,34,24,10,38,72,53,3,60,49,48,96,61,29,100,97,63,84,24,79,69,97,59,43,84,86,89,71,34,31,88,14,84,25,75,76,89,19,78,70,63,66,43,51,79,73,82,26,7,92,91,31,37,46,57,11,85,90,47,65,1,32,15,77,96,58,76,44,33,30,30,36,67,32,52,90,96,20,49,18,37,100,87,80,35,21,95,53,90,77,78,10,97,70,58,8,33,82,26,63,1,21,5,48,76,44,39,1,56,9,62,20,29,99,46,49,16,63,46,44,34,16,7,5,93,40,78,49,82,18,52,13,5,87,64,89,28,98,78,14,66,80,52,48,9,60,63,41,48,99,24,52,32,40,19,57,92,100,24,51,65,3,51,34,83,88,40,34,98,75,21,21,32,17,60,15,59,98,82,5,39,66,5,84,62,6,55,87,53,83,25,81,6,20,73,33,11,3,33,33,21,13,31,66,46,68,75,87,8,90,50,43,59,93,76,78,47,58,96,26,8,77,24,67,99,46,16,79,93,9,43,88,57,19,28,73,82,37,49,91,27,30,95,56,53,72,86,15,86,63,45,37,73,56,12,25,67,13,87,66,61,8,36,71,26,79,3,67,10,32,99,53,84,21,45,28,75,18,44,94,27,56,54,70,23,51,15,8,40,47,15,98,13,18,72,97,74,82,64,77,55,16,29,90,74,27,53,4,30,30,89,93,36,41,63,75,44,98,21,23,7,73,77,55,46,88,30,67,52,53,11,7,84,86,76,13,85,79,38,41,34,94,99,7,19,93,23,11,25,100,40,79,2,29,63,48,35,91,75,37,97,73,48,97,58,37,5,30,48,87,97,87,5,1,21,45,55,96,87,89,10,76,53,33,14,23,24,87,66,70,24,65,41,79,35,64,83,90,22,52,42
k_143,34,36,53,46,52,51,65,69,18,36,4,75,56,50,95,63,3,80,10,9,14,26,69,89,68,17,47,71,88,57,93,28,90,96,34,56,72,71,80,74,95,86,56,3,70,66,72,87,89,48,31,31,11,53,26,39,51,53,25,92,55,25,19,43,5,90,68,94,35,59,78,56,75,87,14,63,63,28,6,23,39,87,73,47,66,34,82,22,74,54,21,62,35,100,6,100,69,80,59,73,50,19,88,85,22,67,96,39,69,46,59,32,91,35,68,63,15,88,60,88,34,39,10,69,58,62,47,3,25,90,43,14,3,66,52,20,58,88,30,49,24,50,12,52,88,31,4,100,4,4,79,78,18,44,13,23,73,30,37,50,41,31,21,87,44,63,88,36,5,70,95,76,24,97,57,50,71,69,30,85,29,79,36,75,57,32,70,55,37,45,70,11,56,94,39,46,14,57,19,71,6,3,47,96,16,25,79,65,11,50,75,91,67,60,83,84,19,77,100,50,75,72,26,39,98,69,3,14,4,55,40,55,66,31,53,66,21,71,95,74,22,48,54,39,78,8,39,55,92,33,95,42,93,76,41,65,47,52,75,3,18,66,37,94,56,39,13,46,19,44,70,71,71,41,92,18,100,79,11,49,30,11,49,42,68,81,94,68,97,100,26,52,23,15,26,7,83,20,12,96,63,98,83,2,24,64,96,12,13,76,6,29,36,62,86,94,9,3,34,92,83,90,50,39,26,4,1,75,66,18,55,68,87,82,94,66,29,30,32,28,63,21,27,15,39,82,75,10,21,32,50,39,1,51,89,17,57,86,97,14,98,9,13,81,44,9,20,91,63,25,92,73,52,24,79,70,18,46,11,9,22,67,57,80,50,50,96,76,35,56,57,54,57,3,82,64,70,91,45,83,45,4,62,35,61,44,39,18,83,95,88,62,16,35,38,72,45,43,90,36,85,10,30,23,81,92,93,44,78,14,54,35,98,4,77,91,33,71,95,30,49,38,87,77,16,34,90,68,39,46,27,1,99,4,47,62,5,88,7,79,54,60,18,16,95,46,84,74,2,70,83,83,60,13,98,74,91,3,46,98
k_144,80,14,23,47,78,4,64,91,97,49,89,29,38,71,74,80,35,71,68,44,60,61,71,21,89,34,7,69,62,46,1,12,64,28,32,72,4,9,9,58,41,85,4,2,52,17,47,59,83,53,33,84,77,13,19,94,97,69,48,26,74,72,30,9,30,6,9,74,26,21,14,81,45,20,29,2,80,12,64,31,67,35,46,41,26,32,93,26,23,57,71,40,4,78,80,19,80,88,77,64,21,64,59,95,99,51,2,7,8,70,79,79,78,74,1,73,67,64,48,29,19,76,1,67,25,79,72,40,96,19,64,86,98,8,73,26,1,4,95,44,93,73,13,52,41,31,89,50,29,67,34,99,17,99,19,87,10,24,15,73,20,23,5,16,62,57,23,16,68,73,14,22,10,51,91,55,57,25,100,60,82,26,51,76,33,28,57,76,18,66,96,75,94,78,59,39,83,69,17,27,3,10,48,90,10,79,60,76,49,9,92,58,35,62,64,4,26,45,23,65,85,50,23,3,58,24,9,40,97,63,14,30,45,84,7,100,79,4,92,44,17,69,20,90,41,29,22,36,72,76,58,15,13,66,83,36,62,90,91,79,84,14,61,86,79,34,6,20,83,61,74,31,6,100,31,18,39,95,59,76,19,98,14,62,55,32,90,87,77,90,65,97,75,94,30,24,69,65,42,45,37,56,33,94,89,78,11,64,71,62,69,44,58,90,48,47,81,48,96,49,85,57,19,98,97,15,100,92,27,92,57,46,67,83,21,60,12,78,92,20,34,100,24,89,64,90,19,63,60,17,15,96,20,80,66,76,40,43,95,97,5,80,52,94,39,86,59,76,49,61,26,22,2,71,88,79,84,32,18,67,10,21,20,79,2,16,52,43,63,84,64,48,61,20,68,68,83,72,42,5,63,95,89,75,14,24,49,26,43,37,8,50,90,83,94,70,52,33,31,53,45,4,98,53,1,66,58,34,74,23,29,32,51,50,1,12,79,84,5,5,21,38,45,67,6,78,90,83,76,75,16,35,96,44,54,72,21,94,84,55,34,11,98,67,26,74,44,88,49,49,10,90,90,65,25,50,91,50,77,46
k_145,86,59,26,44,77,64,80,14,10,1,29,46,78,10,14,11,2,28,83,2,24,46,92,26,29,2,94,58,9,14,94,80,30,19,47,24,58,13,33,16,43,24,25,10,77,79,96,47,60,22,78,19,5,47,50,99,37,33,62,94,99,83,50,70,85,6,23,93,5,46,96,39,38,89,40,55,14,62,98,33,40,36,75,30,51,74,2,63,8,63,80,3,59,96,50,42,30,95,39,78,55,46,10,43,49,31,11,51,20,17,58,97,7,1,97,59,3,56,26,41,89,10,40,44,30,10,60,58,31,79,87,74,98,67,93,72,71,56,18,38,90,37,26,4,50,2,4,42,69,97,61,44,16,42,16,68,34,36,93,36,75,61,17,11,92,34,4,66,16,80,43,40,19,97,44,94,57,40,92,69,14,99,1,89,47,12,94,85,30,31,69,30,57,7,22,34,92,4,76,2,78,37,53,34,12,68,98,3,43,80,47,75,63,37,85,10,51,59,18,82,12,14,49,97,78,99,83,68,82,52,94,93,92,41,34,14,30,15,4,47,30,72,89,81,23,83,64,85,36,53,44,58,72,47,6,48,99,18,76,83,44,51,99,66,16,20,28,39,59,66,43,16,57,29,23,51,96,18,31,97,15,45,37,35,16,76,15,35,34,52,54,41,27,74,64,3,71,100,24,33,95,96,1,53,61,59,67,56,86,49,60,1,57,69,97,22,39,60,28,43,86,68,30,88,89,91,49,65,96,3,53,97,19,74,53,42,17,45,86,99,6,69,53,97,20,3,14,41,86,25,93,56,52,12,4,67,13,17,69,39,61,34,50,95,33,90,98,93,25,54,28,30,99,40,10,69,34,11,89,97,8,73,11,81,91,17,99,88,72,100,85,93,69,13,5,32,71,51,78,70,76,60,47,30,87,92,24,85,95,65,78,31,63,86,64,73,95,62,99,54,5,51,62,4,66,15,60,83,48,78,82,60,54,52,24,72,24,92,45,35,92,3,40,68,82,14,64,6,30,31,17,83,66,41,76,71,88,29,71,40,58,1,21,12,83,45,55,24,65,86,38,45,48,71,73,4,56,83,78,26
k_146,85,88,40,2,19,10,21,41,41,20,46,79,80,32,85,97,40,44,89,29,43,91,79,13,21,42,43,66,96,15,66,86,75,93,44,35,99,28,52,90,47,4,44,17,28,74,76,60,87,86,10,97,81,7,34,7,9,41,20,96,43,44,1,30,90,33,16,42,24,63,34,35,90,73,41,6,93,43,68,78,63,18,34,89,94,88,79,6,28,89,56,75,54,32,100,84,59,31,8,5,58,88,29,40,79,57,95,78,70,100,71,16,18,44,45,32,63,69,56,99,1,35,71,71,44,78,94,62,11,80,79,76,75,12,17,21,91,17,87,20,25,99,84,50,72,34,90,22,63,15,41,5,49,16,82,65,76,73,99,47,58,74,50,12,36,7,88,19,56,83,63,3,97,24,62,97,20,92,83,30,61,66,97,98,23,47,81,59,84,73,56,58,66,89,50,21,16,42,5,52,96,34,89,15,37,94,60,6,69,30,18,42,21,32,25,34,69,35,36,24,20,74,32,83,36,56,93,21,18,95,24,55,96,8,77,73,50,99,64,95,43,60,8,74,76,81,2,79,93,34,22,45,46,12,10,92,71,46,64,85,53,19,32,22,89,62,38,55,72,72,6,14,25,33,14,86,64,82,72,100,7,2,41,9,68,19,32,3,73,90,31,32,34,42,83,28,34,10,72,73,96,89,42,3,1,78,2,46,93,24,45,13,85,34,78,71,55,68,63,74,39,66,81,69,52,82,39,63,81,40,61,55,57,66,9,52,28,35,55,82,60,99,97,94,98,16,25,74,10,88,32,95,76,89,8,28,5,71,37,50,3,53,70,33,73,6,34,28,53,30,9,57,83,79,42,20,51,63,21,77,26,87,41,96,40,86,5,82,48,55,90,13,65,69,22,63,96,39,70,48,100,62,82,67,31,13,52,64,91,55,38,65,36,59,52,83,37,36,100,17,80,11,63,82,52,100,97,83,81,24,72,35,9,54,97,48,18,8,43,91,53,60,78,30,16,100,14,16,65,31,98,48,48,12,59,32,65,88,50,26,4,91,44,80,67,40,22,83,32,13,39,52,30,52,4,81,24,66,68,51
k_147,50,84,31,28,88,65,8,51,83,71,56,77,94,33,27,23,48,53,88,67,57,24,85,98,49,5,36,49,32,68,1,46,18,2,83,1,36,26,5,32,46,98,25,97,51,67,94,88,8,58,33,5,34,27,51,40,1,48,49,60,67,18,32,5,38,100,98,87,12,74,59,99,20,88,86,92,2,58,17,19,92,46,73,8,1,38,90,57,31,16,76,72,69,44,21,98,31,32,7,80,99,86,69,90,73,48,66,70,97,10,94,10,10,66,4,29,56,71,90,33,96,44,92,53,65,44,46,22,36,66,85,8,41,74,87,8,75,87,34,6,66,84,88,95,67,85,40,3,27,68,98,29,35,91,75,24,49,4,63,55,3,53,29,77,89,34,25,12,3,79,58,53,70,14,60,22,13,24,8,67,28,24,11,100,79,19,66,28,14,7,36,79,97,34,91,67,32,99,70,18,100,74,56,83,54,28,76,76,82,34,20,67,86,18,27,30,92,79,50,49,39,44,32,80,88,38,46,7,91,83,54,15,8,74,80,26,23,80,5,47,22,97,4,39,57,57,49,24,63,13,32,72,63,28,42,87,68,17,73,28,10,16,2,31,63,97,38,84,11,25,75,75,34,26,92,65,48,13,49,62,67,88,38,20,86,75,4,24,35,20,66,4,29,86,86,33,63,48,90,37,29,98,63,42,29,18,29,68,29,44,3,81,13,65,8,38,71,64,60,60,58,14,74,47,59,91,88,39,27,37,29,86,54,30,13,35,11,21,26,19,96,36,46,25,41,94,24,12,19,39,25,8,19,75,61,67,10,65,24,58,57,63,97,84,97,37,13,83,29,84,17,47,7,25,8,80,99,99,73,82,1,88,15,94,7,12,39,89,79,39,45,42,20,39,7,60,84,91,12,55,37,57,72,71,81,55,54,5,47,14,82,20,77,38,54,90,74,38,10,42,57,31,73,90,5,28,70,55,39,42,89,40,37,33,46,87,93,10,26,1,19,98,11,10,3,36,48,27,86,43,86,34,52,32,33,49,35,51,33,83,45,38,34,3,97,7,27,53,99,77,32,57,63,34,40,38,49,91,86,72
k_148,100,7,98,67,84,25,10,41,73,72,6,25,24,77,15,9,81,24,68,46,43,14,64,58,29,17,44,70,60,9,96,12,56,35,19,87,99,69,12,2,31,65,81,57,87,37,75,30,22,77,33,13,33,13,89,59,51,72,11,14,49,97,69,61,70,27,44,98,34,85,65,18,36,13,38,8,81,96,23,21,92,74,81,45,27,84,30,53,61,9,14,28,100,15,42,56,58,52,72,5,23,61,81,3,81,87,10,30,58,14,9,6,9,39,82,95,63,41,72,89,16,8,84,97,54,11,5,5,6,81,13,32,31,45,100,65,39,85,41,39,32,17,6,20,31,21,29,25,54,83,43,91,14,55,24,24,43,23,73,29,91,75,66,47,37,7,99,65,17,21,47,54,68,89,53,80,97,46,8,81,11,94,80,69,7,23,2,25,35,36,72,69,2,3,26,33,14,70,40,54,45,20,29,16,35,27,5,72,100,7,20,24,49,7,98,10,85,75,78,29,25,34,11,94,26,26,72,53,22,97,89,64,75,57,33,92,63,14,22,12,36,56,90,92,41,95,58,81,7,98,16,98,24,44,60,4,52,78,10,36,83,38,56,96,17,47,99,34,44,82,37,9,98,86,20,46,96,58,11,77,74,30,37,24,16,67,61,40,9,5,78,18,38,84,4,48,15,79,9,94,2,1,6,37,22,10,29,4,2,54,31,77,31,69,68,46,46,18,59,95,2,96,28,95,96,39,81,68,2,94,51,87,61,92,32,32,36,99,58,23,90,3,45,89,4,85,25,99,53,76,31,74,77,66,10,78,67,20,13,32,44,10,45,42,63,40,31,37,68,93,24,4,98,98,87,65,97,64,18,41,63,50,96,18,21,4,3,35,44,70,24,17,61,49,28,59,93,8,19,52,81,34,79,97,10,82,3,38,14,1,45,92,22,40,10,92,30,93,22,72,56,14,45,35,52,45,91,85,48,18,70,43,95,49,44,66,24,58,43,13,98,27,2,75,57,97,20,56,5,32,11,34,94,59,93,14,38,39,90,67,65,53,43,14,85,4,5,84,48,98,92,42,37,32,18,23,61,69,19,35
